batch,handle,platform,name,niche,followers_approx,followers_observed,followers_source,profile_url,discovery_source,identity_check,identity_method,content_fit,content_fit_evidence,reach_floor,engagement_observed,activity_check,purchase_intent,exclusions_check,decision,notes,check_date,selector
13,@amomexplores,tiktok,Emily,Family travel,134.4K,134400,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@amomexplores,original batch13 candidate list (verified 2026-09-17),pass,TikTok profile presents individual creator 'Emily' (a mom); no couple/brand signals,pass,"Video 7427141383615614254 (create_time 1729266115, 2024-10-18) presents a seven-day Scotland-with-kids itinerary: Edinburgh, Glenfinnan/Jacobite train, Highlands, Isle of Skye, Clava Cairns, Culloden",pass,"Video page observed 2026-09-17: 72,700 plays, 2,377 likes, 31 comments, 1,102 shares, 2,135 saves",unknown,unknown,pass,include,Two older pre-cutoff videos by the same creator were opened and excluded; only the post-cutoff video is used.,2026-09-17,batch13-worker
13,@japantravelbasics,tiktok,MiA,Japan day trips,28.4K,28400,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@japantravelbasics,original batch13 candidate list (verified 2026-09-17),pass,TikTok profile presents individual creator 'MiA'; no couple/brand signals,pass,"Video 7608893409436192001 (create_time 1771583623) presents '5 Easy Day Trips from Tokyo': Kamakura, Mt. Takao, Kawagoe, Mt. Fuji/Kawaguchiko, Hakone, with routes, durations and explicitly stated JPY prices",pass,"Video page observed 2026-09-17: 73,000 plays, 2,026 likes, 13 comments, 1,398 shares, 2,668 saves",unknown,unknown,pass,include,Explicit JPY prices were present in the source but exact figures were not retained at capture; price_hint left null rather than reconstructed.,2026-09-17,batch13-worker
13,@nessahuangg,tiktok,Vanessa Huang,Asia city guides,38.4K,38400,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@nessahuangg,original batch13 candidate list (verified 2026-09-17),pass,TikTok profile presents individual creator 'Vanessa Huang'; no couple/brand signals on the profile,pass,Blog guide '7-day Hong Kong itinerary' covers Hong Kong and Macau with named hotels and explicitly stated Airport Express and Macau ferry prices,pass,"Video page observed 2026-09-17: 613,700 plays, 24,700 likes, 116 comments, 1,349 shares, 2,732 saves",unknown,unknown,pass,include,Article is co-signed 'Nessa and Linardo'; TikTok profile itself presents an individual. Recency rests on search-index 'Last Updated: 402 days ago' observed 2026-09-17 (approx Aug 2025).,2026-09-17,batch13-worker
13,@lifeofthetravelingpin,tiktok,Elizabeth Palumbi,Europe travel,33K,33000,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@lifeofthetravelingpin,original batch13 candidate list (verified 2026-09-17),pass,TikTok profile presents individual creator 'Elizabeth Palumbi'; no couple/brand signals,pass,"Video 7480394699061284142 (create_time 1741665155) presents a seven-day Croatia itinerary: Dubrovnik, Hvar, Split, Plitvice Lakes",pass,"Video page observed 2026-09-17: 327,800 plays, 14,300 likes, 125 comments, 5,452 shares, 12,657 saves",unknown,unknown,pass,include,,2026-09-17,batch13-worker
13,@zozomccormack,tiktok,Zoe,Paris shopping / luxury travel,191.7K,191700,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@zozomccormack,original batch13 candidate list (verified 2026-09-17),pass,TikTok profile presents individual creator 'Zoe'; no couple/brand signals,pass,"Video 7631632559805451528 (create_time 1776877929) presents a structured Paris shopping guide across clothes, skincare, perfume, souvenirs and purses",pass,"Video page observed 2026-09-17: 349,800 plays, 23,100 likes, 65 comments, 3,002 shares, 18,955 saves",unknown,unknown,pass,include,Store names were not exposed in the captured material; none invented.,2026-09-17,batch13-worker
13,@marco.miglionico_,tiktok,Marco Miglionico,Adventure travel,13.5K,13500,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@marco.miglionico_,original batch13 candidate list (verified 2026-09-17),pass,TikTok profile presents individual creator 'Marco Miglionico'; no couple/brand signals,pass,"Video 7608041596633845006 (create_time 1771385250) presents a detailed 14-day Patagonia itinerary: Santiago/Buenos Aires, Puerto Natales, Torres del Paine, El Calafate/Perito Moreno, El Chalten, estancia tour, return",pass,"Video page observed 2026-09-17: 1,100,000 plays, 106,400 likes, 264 comments, 28,800 shares, 22,322 saves",unknown,unknown,pass,include,,2026-09-17,batch13-worker
13,@findingalexxtravel,tiktok,Alexx,Italy / Balkans travel,55.9K,55900,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@findingalexxtravel,original batch13 candidate list (verified 2026-09-17),pass,TikTok profile presents individual creator 'Alexx'; no couple/brand signals,pass,"Video 7479148926852025607 (create_time 1741375068) presents a detailed Puglia-without-a-car route (Bari, Matera, Monopoli, Alberobello, Ostuni, Lecce); video 7475540148290243847 (create_time 1740534831) presents a detailed Albania route",pass,"Video page observed 2026-09-17: 231,300 plays, 12,200 likes, 136 comments, 3,515 shares, 12,704 saves",unknown,unknown,pass,include,A photo post by the creator exposed no content and was not used.,2026-09-17,batch13-worker
13,@barefoot.blaze,tiktok,Blaze,Australia road trips,46K,46000,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@barefoot.blaze,original batch13 candidate list (verified 2026-09-17),pass,TikTok profile presents individual creator 'Blaze'; no couple/brand signals,pass,"Video 7514575758677839122 (create_time 1749623514) presents a 9-10+ day Western Australia 2WD route: Perth, Sandy Cape, Kalbarri, Shark Bay/Monkey Mia, Quobba, Coral Bay, Bullara, Exmouth/Ningaloo",pass,"Video page observed 2026-09-17: 46,400 plays, 1,525 likes, 10 comments, 728 shares, 1,553 saves",unknown,unknown,pass,include,Duration stated as 9-10+ days; days left null rather than approximated.,2026-09-17,batch13-worker
13,@pointstopointtravel,tiktok,Stacy,Mexico city guides,42.7K,42700,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@pointstopointtravel,batch13 worker TikTok discovery 2026-09-17,pass,TikTok profile presents individual creator 'Stacy'; no couple/brand signals,pass,"Video 7573477725353135373 (create_time 1763337723) presents a Mexico City mini guide: Foodhood Tours street food bike tour, sunrise hot air balloon over Teotihuacan, Chapultepec Park and Castle, museums, Condesa and Roma Norte",pass,"Video page observed 2026-09-17: 269,200 plays, 23,300 likes, 1,323 comments, 4,109 shares, 9,969 saves",unknown,unknown,pass,include,"Mini guide, not day-structured; days left null.",2026-09-17,batch13-worker
13,@deccadotcom,tiktok,Declan,Mexico food travel,44.5K,44500,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@deccadotcom,batch13 worker TikTok discovery 2026-09-17,pass,TikTok profile presents individual creator 'Declan'; no couple/brand signals,pass,"Video 7582695666606935326 (create_time 1765483924) presents a day-by-day 5-day Mexico City itinerary with named restaurants, bars, markets, museums and neighborhoods",pass,"Video page observed 2026-09-17: 369,100 plays, 22,500 likes, 414 comments, 6,994 shares, 21,385 saves",unknown,unknown,pass,include,Venue names transcribed from the creator's @-mentions. No booking links provided by the creator.,2026-09-17,batch13-worker
13,@daveguino,tiktok,Dave Guino,China DIY budget itineraries,12.3K,12300,TikTok profile observed 2026-09-17 (exact count),https://www.tiktok.com/@daveguino,batch13-topup TikTok discovery 2026-09-17,pass,"TikTok profile displays 'Dave Guino / Dave The Kuripot Traveler'; solo individual creator, no couple/brand signals",pass,Video 7622215325941009671 (create_time 1774662000) presents a nine-day Beijing-Shanghai China DIY solo trip itinerary,pass,"Video page: 290 likes, 14 comments (search crawl)",pass,unknown,pass,include,Nine-day route verified at capture; daily stops not extracted — item detail left empty rather than invented. Affiliate codes in bio; no planning service or hosted group trips found.,2026-09-17,batch13-topup
13,@jetlagjana,tiktok,Jana,Panama travel itineraries,15.3K,15300,TikTok profile observed 2026-09-17 (exact count),https://www.tiktok.com/@jetlagjana,batch13-topup TikTok discovery 2026-09-17,pass,TikTok profile presents individual creator 'Jana'; no couple/brand signals,pass,"Video 7588227245353782550 (create_time 1766781000) presents the ultimate 3-week Panama itinerary: Bocas del Toro 6 nights, Boquete 4, Santa Catalina 3, San Blas 4, Panama City 4",pass,"Video: 104.8K likes, 326 comments (search crawl)",pass,unknown,pass,include,Five-region Panama route with per-stop activities verified from caption; day-level item detail left empty rather than invented. No planning service or hosted group trips found.,2026-09-17,batch13-topup
13,@jadecrawfordtravels,tiktok,Jade Arianne Crawford,UK and Scotland travel guides,13.0K,13000,"TikTok profile page via search, crawled 2026-09-08 (13.0k Followers)",https://www.tiktok.com/@jadecrawfordtravels,batch13-topup TikTok discovery 2026-09-17,pass,Profile identifies named individual 'Jade Arianne Crawford'; no couple/brand signals,pass,"Video 7585870795721706774 (create_time 1766190000) presents an ordered 10-stop Glencoe travel guide (Glencoe trails, Glenfinnan Viaduct, Wee White House, Dumbledore's resting place, Meeting of Three Waters, Glen Etive, Fort William, A82 views, Kingshouse Hotel, cabin stay)",pass,"Video: 41.9K likes, 304 comments (search crawl)",pass,unknown,pass,include,Ten ordered stops/experiences verified; selling a generic Florence guide is not personalized planning. No planning service or hosted group trips found.,2026-09-17,batch13-topup
13,@emiporelmundo,tiktok,Emiliana,Mexico travel itineraries,21.6K,21600,TikTok profile observed 2026-09-17 (exact count),https://www.tiktok.com/@emiporelmundo,batch13-topup TikTok discovery 2026-09-17,pass,TikTok profile presents individual creator 'Emiliana'; bio 'Conociendo el mundo y documentando'; no couple/brand signals,pass,"Video 7618732410192006430 (create_time 1773846000) presents a five-day Mexico City slow-travel itinerary (Reforma/Zocalo, Chapultepec/Polanco, Roma/Condesa, Coyoacan, Frida Kahlo Museum)",pass,"Video: 9,063 likes, 147 comments; profile 931,100 total likes, 574 videos",pass,unknown,pass,include,Day-by-day stops verified at capture; item-level detail left empty rather than invented. No planning service or hosted group trips found.,2026-09-17,batch13-topup
13,@docsammy.travels,tiktok,Sammy Agoda,Asia travel itineraries,40.3K,40300,TikTok profile observed 2026-09-17 (exact count),https://www.tiktok.com/@docsammy.travels,batch13-topup TikTok discovery 2026-09-17,pass,TikTok profile presents individual creator 'Sammy Agoda'; no couple/brand signals,pass,"Video 7586235903945772296 (create_time 1766289000) presents a six-day four-city Japan trip (Tokyo, Kawaguchiko, Kyoto, Osaka) with DIY tips and budget notes",pass,"Profile: 1.1m total likes, 2,574 videos; Japan video ~2,989 likes",pass,unknown,pass,include,Six-day route verified at capture; item-level detail left empty rather than invented. Affiliate codes in bio; no planning service or hosted group trips found.,2026-09-17,batch13-topup
13,@adventuresofkatelyn,tiktok,Katelyn Morse,Australia family travel,92K,92000,"Feedspot Australia travel Instagram influencers list, crawled 2026-09-16 (92K TikTok followers)",https://www.tiktok.com/@adventuresofkatelyn,batch13-topup discovery 2026-09-17,pass,Feedspot identifies creator as 'Katelyn Morse'; own YouTube channel under same handle linked via about page,pass,"Own YouTube video _CjPKUlx-Ho (filmed May 2026) presents a structured Bright Victoria weekend itinerary: Bright shops, Gum Tree Pies, river walk, Bright Brewery, Razorback/Mount Feathertop, Mount Hotham, deer farm, Wandi Pub",pass,"Video page observed 2026-09-17: 60,600 plays, 1,025 likes, 16 comments, 724 shares, 671 saves",pass,unknown,pass,include,Recent itinerary on creator's own channel; older TikTok itinerary dated 2023-10-28 rejected as stale. No planning service or hosted group trips found.,2026-09-17,batch13-topup
13,@anniesbucketlist,tiktok,Annie Nguyen,Sydney food and travel guides,157.4K,157400,"TikTok profile observed 2026-09-17 (exact count 157,400)",https://www.tiktok.com/@anniesbucketlist,batch13-topup TikTok discovery 2026-09-17,pass,TikTok profile presents individual creator 'Annie'; Feedspot identifies as Annie Nguyen; no couple/brand signals,pass,"Video 7488504185252613394 (create_time 1743564000) presents a structured two-day Melbourne itinerary (Patricia Coffee, Hosier Lane, NGV, Botanic Gardens punting, South Melbourne Market)",pass,"Video: 11.2K likes, 43 comments; profile 9.5m total likes, 1,496 videos",pass,unknown,pass,include,Two-day itinerary verified at capture; item-level detail left empty rather than invented. No planning service or hosted group trips found.,2026-09-17,batch13-topup
13,@christina.inthe.clouds,tiktok,Christina,Solo female travel itineraries,10.4K,10400,TikTok profile observed 2026-09-17 (exact count),https://www.tiktok.com/@christina.inthe.clouds,batch13-topup TikTok discovery 2026-09-17,pass,TikTok profile presents individual creator 'Christina'; bio 'Over 30s Solo Female Travel'; no couple/brand signals,pass,Video 7628897750796602646 (create_time 1775670000) presents a '3 days in Lisbon itinerary',pass,"Profile: 414,800 total likes, 869 videos",pass,unknown,pass,include,Title-explicit three-day Lisbon itinerary dated 2026-04-09 demonstrates current activity; day-level stops not extracted — item detail left empty rather than invented. No planning service or hosted group trips found.,2026-09-17,batch13-topup
13,@xploredd,tiktok,ExplorEdd,Philippines travel itineraries,37.8K,37800,TikTok profile observed 2026-09-17 (exact count),https://www.tiktok.com/@xploredd,web discovery 2026-09-17 (itinerary-style video search),pass,"""Solo-travel creator with first-person voice ('3 days solo in Bohol', 'I spent'); pseudonym clearly one person, no couple/brand signals""",pass,Video 7617873802474573077 (create_time 1773674467 = 2026-03-16) is a day-by-day 3-day Bohol itinerary with named stops and expense breakdown,pass,"Video page observed 2026-09-17: 1845 likes, 74 comments, 57700 plays, 1055 saves, 462 shares",pass,unknown,pass,include,"Affiliate discount codes only (Klook/Agoda/Abraham Tours) = recommending third-party services, allowed; no own planning, coaching, or hosted group trips found.",2026-09-17,batch13-worker
13,@travelexplore000,tiktok,Alina (Travel Explore),Planning guides & itineraries,28K,28000,TikTok profile observed 2026-09-17 (exact count),https://www.tiktok.com/@travelexplore000,web discovery 2026-09-17 (itinerary-style photo-post search),pass,"""First-person singular voice ('is one I tried that I highly recommend'); bio links personal linktree alina.necula71; pseudonym clearly one person, no couple/brand signals""",pass,"Photo post 7582882228896599329 (create_time 1765527350 = 2025-12-12) is a day-by-day 6-day Bali itinerary (Ubud, Nusa Penida, Seminyak, Uluwatu) with named stops",pass,"Search-index captures of the post: 30.8K likes/114 comments (crawl ~196d ago), 36.3K/130 (~124d ago); consistent strong engagement",pass,unknown,pass,include,No planning/coaching/hosted-trip services found; 'Planning Guides' are free content. Recommends third-party tour affiliate links only (allowed).,2026-09-17,batch13-worker
13,@lorrainestravels,tiktok,Lorraine's Travels,Travel tips & itineraries,18.1K,18100,TikTok profile observed 2026-09-17 (exact count),https://www.tiktok.com/@lorrainestravels,web discovery 2026-09-17 (travel-guide photo-post search),pass,"""First-person voice in guides; personal Worldpackers ambassador code LORRAINESTRAVELS; handle 'lorraines travels'; pseudonym clearly one person, no couple/brand signals""",pass,Photo post 7425707402408021251 (create_time 1728932234 = 2024-10-14) is a structured Bali travel guide naming 11 areas to stay,pass,"Search-index capture of the post: 13.6K likes, 179 comments (crawl ~192d ago)",pass,unknown,pass,include,"No planning/coaching/hosted-trip services found. Worldpackers referral code = recommending a third-party service (allowed). Confidence medium: area-level guide, not day-by-day.",2026-09-17,batch13-worker
14,@karenendique,tiktok,Karen Endique,Travel itineraries,13K,13000,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@karenendique,original batch14 worker candidate list (2026-09-17),pass,"TikTok profile displays full name 'Karen Endique'; solo individual creator, no couple/brand signals",pass,Video 7542331047359368456 (2025-08-25) presents a day-by-day travel itinerary format,pass,"Search-index snapshot 2026-09-17 of creator-owned TikTok posts: photo post 7542331047359368456 (itinerary format) 253 likes, 14 comments (crawled ~210 days ago); Bangkok 5D4N itinerary video 1,153 likes, 42 comments (crawled ~160 days ago)",unknown,present,pass,include,Itinerary destination and stops not visible in captured material; extraction left empty rather than invented. Worker noted purchase signals on profile.,2026-09-17,batch14-worker
14,@outdoorswithlau,tiktok,Laura,Outdoor adventure / van life,14.5K,14500,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@outdoorswithlau,original batch14 worker candidate list (2026-09-17),pass,TikTok profile identifies solo creator 'Laura'; handle and content are first-person outdoor travel,pass,Video 7607885107382275350 (2026-02-17): three-week Portugal van trip,pass,"Video page observed 2026-09-17: 630,800 plays, 27,300 likes, 70 comments, 10,200 shares, 15,048 saves",pass,unknown,pass,include,Mononym identity; individual confirmed by solo first-person content. No numeric budget visible in source.,2026-09-17,batch14-worker
14,@marianawengorovius,tiktok,Mariana Wengorovius,Japan travel,465.3K,465300,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@marianawengorovius,original batch14 worker candidate list (2026-09-17),pass,TikTok profile displays full name 'Mariana Wengorovius'; solo individual creator,pass,"Video 7620460271911390496 (2026-03-23): Japan night-by-night route (Tokyo 5, Kamakura 3, Lake Yamanakako 2, Lake Kawaguchiko 2, Osaka 3, Nara 1, Kyoto 4)",pass,"Video page observed 2026-09-17: 146,200 plays, 33,000 likes, 58 comments, 1,666 shares, 6,582 saves",pass,unknown,pass,include,Caption says 'one month' but listed nights total 20; days set to null with explanation rather than forced.,2026-09-17,batch14-worker
14,@ioviaggiosola45,tiktok,Rossella Santosuosso,Solo travel / China,175K,175000,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@ioviaggiosola45,original batch14 worker candidate list (2026-09-17),pass,TikTok profile displays full name 'Rossella Santosuosso'; solo female traveler ('ioviaggiosola' = I travel alone),pass,"Video 7622308775302630679 (2026-03-28): variable China route (Beijing 3, Xi'an 1-3, Chengdu 2, Chongqing 2, Zhangjiajie 2, Fenghuang or Furong 1, Guilin 2, Yangshuo 2, Hong Kong 2 or Shanghai 2-5)",pass,"Video page observed 2026-09-17: 102,000 plays, 6,736 likes, 124 comments, 1,347 shares, 5,129 saves",pass,unknown,pass,include,Route has variable/alternative stops; days left null rather than forced.,2026-09-17,batch14-worker
14,@helloshayne_,tiktok,Shayne,Vietnam travel,156.8K,156800,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@helloshayne_,original batch14 worker candidate list (2026-09-17),pass,TikTok profile identifies solo creator 'Shayne'; first-person Vietnam travel content,pass,"Video 7543960475990592769 (2025-08-29): five days in Da Nang/Hoi An (beaches, ancient temples, Marble Mountains, Hoi An)",pass,"Video page observed 2026-09-17: 307,900 plays, 10,900 likes, 250 comments, 8,008 shares, 8,090 saves",unknown,unknown,pass,include,Mononym identity; individual confirmed by solo first-person content. Latest dated content 2025-08-29.,2026-09-17,batch14-worker
14,@jvwanderer,tiktok,JV,Vietnam travel,58.4K,58400,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@jvwanderer,original batch14 worker candidate list (2026-09-17),pass,TikTok profile identifies solo creator 'JV'; first-person Vietnam travel content,pass,Video 7613120581881318677 (2026-03-03): five days in Da Nang/Hoi An; no named stops visible in captured caption,pass,"Video page observed 2026-09-17: 46,500 plays, 1,515 likes, 31 comments, 722 shares, 1,828 saves",pass,unknown,pass,include,Moniker identity; no named stops visible so itinerary carries no items rather than invented ones.,2026-09-17,batch14-worker
14,@markodea8,tiktok,Mark Odea,China travel,1.2M,1200000,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@markodea8,original batch14 worker candidate list (2026-09-17),pass,TikTok profile displays full name 'Mark Odea'; solo individual creator,pass,"Video 7599983438338379029 (2026-01-27): Chongqing guide (Liziba Station, Chaotianmen Square Saturday drone show, Deyi World, Kuixinglou Building, Iseya Hotel, WWII Bomb Shelter Hot Pot)",pass,"Video page observed 2026-09-17: 218,000 plays, 4,503 likes, 20 comments, 1,060 shares, 1,760 saves",pass,unknown,pass,include,No generic price attached to Iseya Hotel; none stated in source.,2026-09-17,batch14-worker
14,@himemet,tiktok,Mommy Mika,Family travel / China,143.3K,143300,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@himemet,original batch14 worker candidate list (2026-09-17),pass,TikTok profile identifies family-travel creator 'Mommy Mika'; first-person family trip content,pass,"Video 7626729068020485384 (2026-04-09): Chengdu Day 1 (KUL to Tianfu, Hazens Hotel, dinner near Huancheng Mosque, Kuanzhai Alley, SKP Bamboo Forest, DiDi legs, return via Jincheng Square Line 18 to Line 2 to Tianfu Square)",pass,"Video page observed 2026-09-17: 90,200 plays, 3,576 likes, 111 comments, 1,350 shares, 3,312 saves",pass,unknown,pass,include,Persona name; individual family creator confirmed by first-person content.,2026-09-17,batch14-worker
14,@_travelcuriosity_,tiktok,Isabel Mule,Italy travel,72.6K,72600,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@_travelcuriosity_,original batch14 worker candidate list (2026-09-17),pass,TikTok profile identifies creator 'Isabel Mule'; solo individual travel content,pass,"Video 7648666157196610849 (2026-06-07): two-day Abruzzo route (Lago di Capo d'Acqua, Valle del Tirino, Capestrano/Castello Piccolomini, Gran Sasso Via Normale, Campo Imperatore, Rifugio Duca degli Abruzzi, restaurants)",pass,"Video page observed 2026-09-17: 370,300 plays, 23,900 likes, 56 comments, 8,613 shares, 17,621 saves",pass,unknown,pass,include,"Source states EUR price ranges at restaurants; exact figures not captured, so no price_hint values invented.",2026-09-17,batch14-worker
14,@travelwithtolu,tiktok,Tolu,Korea travel,20K,20000,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@travelwithtolu,original batch14 worker candidate list (2026-09-17),pass,"TikTok profile 'Tolu | Travel & Lifestyle', London-based; solo individual creator (bio: 'a bit of everything but mostly travel')",pass,"Video 7638480524952079638 opened 2026-09-17 (create_time 2026-05-11): five-day Seoul day-by-day caption; 25,200 likes, 35 comments, 3,906 shares, 15,971 saves",pass,"25,200 likes / 35 comments / 3,906 shares / 15,971 saves on video page opened 2026-09-17",pass,unknown,pass,include,Mononym identity; full day-by-day captured verbatim from video caption on page open.,2026-09-17,batch14-worker
14,@amymarietta,tiktok,Amy Nicole Marietta,Europe travel,173.9K,173900,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@amymarietta,original batch14 worker candidate list (2026-09-17),pass,TikTok profile and blog identify 'Amy Nicole Marietta' / 'Amy Marietta'; solo individual creator,pass,Video 7605805860270443807 (2026-02-12); blog opened 2026-09-17 with full two-day Belgium itinerary (Brussels Day 1; Bruges and Ghent Day 2),pass,"Video page observed 2026-09-17: 331,700 plays, 17,500 likes, 138 comments, 4,198 shares, 13,674 saves",pass,present,pass,include,Blog carries affiliate booking links (Viator/GetYourGuide/Agoda). Train first-class upgrade 'under $30' stated in source.,2026-09-17,batch14-worker
14,@mikoaroundtheworld,tiktok,Miko,Hong Kong travel,82.5K,82500,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@mikoaroundtheworld,original batch14 worker candidate list (2026-09-17),pass,"TikTok profile identifies solo creator 'Miko'; 918 videos, 1.6M likes; first-person Hong Kong content",pass,"Video 7541759222753660167 (2025-08-23): Hong Kong day tour (Peak Tram, Cheung Hing Kee Pan Fried Buns, Sneaker Street, Ladies Market, K11 Musea, TST Clock Tower, Victoria Harbour Cruise, Symphony of Lights, Avenue of Stars)",pass,1.6M total profile likes,unknown,unknown,pass,include,Mononym identity; some 'we' wording in content noted but profile presents a solo creator. Latest dated content 2025-08-23.,2026-09-17,batch14-worker
14,@wander_j,tiktok,Wander J,Korea travel,161.4K,161400,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@wander_j,original batch14 worker candidate list (2026-09-17),pass,"TikTok profile identifies solo creator 'Wander J'; 1,118 videos, 2.3M likes; first-person Korea content",pass,Video 7592914241741458695 (2026-01-08): Seoul first-timer itinerary; no named stops visible in captured caption,pass,2.3M total profile likes,pass,unknown,pass,include,Moniker identity; no named stops visible so itinerary carries no items rather than invented ones.,2026-09-17,batch14-worker
14,@jens.in.amsterdam,tiktok,Jens,Europe city breaks,11.2K,11200,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@jens.in.amsterdam,original batch14 worker candidate list (2026-09-17),pass,"TikTok profile identifies 'Jens', South African living in the Netherlands; 504 videos, 1.3M likes; solo individual creator",pass,Video 7574519878204362017 (2025-11-19): four days in Edinburgh; no stops in captured caption,pass,1.3M total profile likes,unknown,unknown,pass,include,Mononym identity; no named stops visible so itinerary carries no items rather than invented ones. Latest dated content 2025-11-19.,2026-09-17,batch14-worker
14,@amys.camera.lens,tiktok,Amy,Australia & New Zealand travel,12.7K,12700,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@amys.camera.lens,original batch14 worker candidate list (2026-09-17),pass,"TikTok profile identifies Australia/NZ travel creator 'Amy'; 817 videos, 622.6K likes; solo individual creator",pass,Video 7628166285691555092 (2026-04-13): three-day Rotorua itinerary,pass,622.6K total profile likes,pass,unknown,pass,include,Mononym identity; individual confirmed by first-person content.,2026-09-17,batch14-worker
14,@shelbyreickstravels,tiktok,Shelby,Travel guides,466.4K,466400,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@shelbyreickstravels,original batch14 worker candidate list (2026-09-17),pass,"TikTok profile identifies Chicago travel creator 'Shelby'; 762 videos, 9.1M likes; sells guides via Linktree as an individual creator",pass,Video 7574488768208571679 (2025-11-19): eight-day Egypt itinerary; no visible stops in captured caption,pass,9.1M total profile likes,unknown,present,pass,include,"Mononym identity; sells travel guides via Linktree (individual, not an agency). No visible stops so itinerary carries no items.",2026-09-17,batch14-worker
14,@theufuoma,tiktok,Jessica Ufuoma,Caribbean / Latin America travel,57.7K,57700,TikTok profile/video page observed 2026-09-17 (exact count),https://www.tiktok.com/@theufuoma,original batch14 worker candidate list (2026-09-17),pass,"Blog and TikTok identify Toronto creator 'Jessica Ufuoma'; 389 videos, 1.3M likes; solo individual creator",pass,Blog opened 2026-09-17 (published 2025-02-14): five-day Belize travel guide,pass,1.3M total profile likes,unknown,unknown,pass,include,Richest original source. Latest dated content 2025-02-14.,2026-09-17,batch14-worker
14,@bontraveler,tiktok,Jessica Wright,California travel,88.5K,88500,TikTok profile observed 2026-09-17 (exact count in profile text),https://www.tiktok.com/@bontraveler,batch14 worker discovery (2026-09-17),pass,"TikTok profile nickname explicitly 'Jessica Wright'; blog signs 'Jessica'; 263 videos, 1.2M likes; bio: California travel guides/tips/hotel links",pass,"Blog opened 2026-09-17: four-day/three-night Northern California coast road trip (Point Reyes, Timber Cove/Sonoma, Elk/Mendocino)",pass,1.2M total profile likes,unknown,present,pass,include,Guide page does not visibly show an exact publication/update date (search suggests ~2025-10); activity marked unknown. Affiliate booking links present.,2026-09-17,batch14-worker
14,@dnvrchoi,tiktok,Denver Choi,Asia travel,106.7K,106700,TikTok profile observed 2026-09-17 (exact count in profile text),https://www.tiktok.com/@dnvrchoi,batch14 worker discovery (2026-09-17),pass,"TikTok profile nickname explicitly 'Denver Choi | Travel&Lifestyle'; 2,396 videos, 4.3M likes; solo individual creator",pass,"Photo post 7613765932393008405 opened 2026-09-17: five-day Taipei itinerary with full day-by-day caption (search-documented 390-398 likes, 12 comments); ten-day Vietnam itinerary also documented (3,166 likes, 137 comments)",pass,"390-398 likes / 12 comments (Taipei post); 3,166 likes / 137 comments (Vietnam post); 4.3M total profile likes",unknown,present,pass,include,Opened photo page rendered minimal caption text; day-by-day captured from search documentation. Exact post date not established; activity unknown. Klook/Agoda/GetYourGuide/Airalo codes in bio.,2026-09-17,batch14-worker
14,@_jessiecarr,tiktok,Jessie Carr,Solo travel,414.9K,414900,TikTok profile observed 2026-09-17 (exact count in profile text),https://www.tiktok.com/@_jessiecarr,batch14 worker discovery (2026-09-17),pass,"TikTok profile bio describes food and solo travel; site travellikejessie.com.au says 'Heyyy I'm Jessie' with personal itineraries from real trips; 3,932 videos, 29M likes",pass,"Photo post 7625999250861837586 opened 2026-09-17 (create_time 2026-04-07); site opened 2026-09-17 lists three paid itineraries at $29 each (NZ North Island campervan, Samoa, Phu Quoc)",pass,29M total profile likes,pass,present,pass,include,Name corroborated by site copy and profile email (not derived from email alone). Paid PDF stops not extracted (paywalled).,2026-09-17,batch14-worker
